filename,text,up_votes,down_votes,age,gender,Pitch (F0),Pitch Std,Intensity,Duration,Spectral Centroid
sample-000255.mp3,sure see you there,1,0,30.0,1.0,219.15235226600072,79.81960907438075,0.06074405,3.144,2286.9843344277606
sample-000265.mp3,according to the predominant notion in the vatican condoms shouldn't be used in spite of hiv,2,0,60.0,2.0,118.69358694643974,27.58403376481749,0.010970654,8.304,2508.1967798930827
sample-000270.mp3,and it's not love to see everything from a distance like you do,2,0,50.0,1.0,157.71975236348942,73.66575000753153,0.006574668,5.328,3273.292442558515
sample-000274.mp3,i was wondering if you could tell me a bit more about what it's like to live and work there,1,0,18.0,2.0,114.93312191644584,84.60742321937032,0.06899449,4.104,2974.646171666636
sample-000277.mp3,there is a reptile in my western shoes,1,0,20.0,2.0,141.2143470394145,16.308186228072326,0.062617816,2.832,2245.5203968226256
sample-000278.mp3,how are you,2,0,40.0,2.0,97.55527530091764,20.378423225579372,0.030705586,4.224,8021.668678855346
sample-000283.mp3,i got drunk yesterday and thought i built a super computer,1,0,20.0,2.0,120.65335298326472,31.32360456189422,0.012738947,4.584,3765.3404842682103
sample-000285.mp3,so when i look out over your sands i am also looking at her,1,0,20.0,2.0,138.49783193353747,21.030939789610105,0.085220754,4.464,1697.0287053465008
sample-000286.mp3,dusk was falling as the boy arrived with his herd at an abandoned church,3,0,60.0,2.0,103.10922244874484,87.58897668661068,0.059002142,4.416,2478.333311993797
sample-000290.mp3,the boy didn't say anything,1,0,20.0,2.0,109.9961464598443,27.537088274487857,0.024590226,2.232,2671.8557265477384
sample-000292.mp3,and the sand and gravel had been flung violently in every direction,1,0,40.0,2.0,145.1672342952793,28.4460345203993,0.09989097,4.992,1665.3375481460862
sample-000293.mp3,what's your name he asked,1,0,60.0,2.0,128.6524825178839,132.40841765266038,0.039855264,2.664,3272.6554677782747
sample-000294.mp3,that's got nothing to do with it,2,1,40.0,2.0,127.75790803849888,19.88604442873243,0.09569663,3.336,5839.330878488452
sample-000297.mp3,i just don't trust anyone who says they've never had hamburger helper,3,0,40.0,2.0,165.4089803047656,33.96223189885554,0.13629422,5.184,2898.895251986552
sample-000299.mp3,we can only perceive a part of the broad light spectrum the sun emits,1,0,20.0,2.0,169.96159237735705,51.64792029010987,0.09886007,5.64,2602.380464567495
sample-000300.mp3,the dead soldiers were replaced by others and life went on,4,0,30.0,2.0,112.48608371229425,14.709217766118892,0.024966525,4.56,2302.789194222363
sample-000303.mp3,i don't know you from adam,1,0,20.0,2.0,137.3795045781976,15.270196526249691,0.063960165,1.968,2209.9871333460223
sample-000317.mp3,don't argue with me here,1,0,40.0,2.0,120.85648945440536,37.48959670133892,0.059448,2.424,4242.92620785615
sample-000322.mp3,johnathan assessed the situation carefully,1,0,50.0,2.0,136.9728464381258,113.73988037755154,0.032065894,4.008,2211.2176437978687
sample-000325.mp3,he had tried in vain to establish a relationship with an alchemist,2,1,40.0,2.0,112.02137504453674,18.51553140008831,0.008311735,3.264,2519.9977820078743
sample-000341.mp3,the turf and gravel around it seemed charred as if by a sudden explosion,3,0,40.0,1.0,143.6937987084496,39.72509873319095,0.092359625,5.04,2611.3106491058943
sample-000343.mp3,but they were not there,4,0,20.0,2.0,203.37060322879853,195.59294323617573,0.009450448,2.088,2820.5002122705914
sample-000345.mp3,that was his work,5,0,20.0,2.0,142.40528586600155,101.80820960590972,0.03439342,2.616,3855.20727088918
sample-000350.mp3,there is no wine in this country the young man said,1,0,20.0,1.0,225.79696528662447,104.49243836933616,0.019945672,3.384,1653.712293553876
sample-000360.mp3,but we could sell tea in crystal glasses,3,0,20.0,2.0,137.79420212995865,59.744357870740245,0.042695865,4.2,3676.1698912712864
sample-000362.mp3,don't take any chances,1,0,50.0,1.0,139.67183200586553,9.59737088935131,0.021570437,5.592,3445.9312584974364
sample-000368.mp3,they're only made of rock crystal and there are millions of rock crystals in the earth,2,0,30.0,1.0,193.3239883904044,48.58470536181858,0.023278477,5.208,2423.732999677683
sample-000369.mp3,i want to see the chieftains,1,0,50.0,2.0,159.42678455293773,108.72184196248116,0.060587917,2.424,3378.642728497071
sample-000374.mp3,but as time passed tangier had changed,2,1,50.0,2.0,189.98346735395103,158.0993994016046,0.02767362,5.904,2379.3090560999685
sample-000375.mp3,my keychain is heavy and awkward to carry in my pocket,1,0,30.0,2.0,123.9038364382082,60.727948285774495,0.043938626,4.104,3688.077208808092
sample-000378.mp3,then the thing came upon him in a flash,5,0,40.0,2.0,133.5655055080501,67.24327320638906,0.0063540405,3.72,1654.2196388691125
sample-000379.mp3,i know that girl,1,0,50.0,2.0,105.51942502851662,22.732669141745244,0.020095991,2.208,3229.871986306815
sample-000383.mp3,listen to your heart,2,0,40.0,2.0,156.19919030037534,41.26609621881009,0.00569836,3.456,2151.967717903138
sample-000384.mp3,to realize one's destiny is a person's only real obligation,2,0,60.0,2.0,136.94738078413778,42.100126127335,0.06021462,6.144,2258.812010633583
sample-000385.mp3,hires two personal trainers and make one of them train the other one,9,0,18.0,2.0,115.9369768455608,74.11602891450369,0.007536393,5.328,3273.4766244096245
sample-000389.mp3,my seven year resume gap is marked not drugs,6,0,40.0,2.0,112.84969892258088,21.23493277241069,0.022501774,4.848,2704.80165851846
sample-000392.mp3,it was dropping off in flakes and raining down on the sand,3,0,40.0,2.0,126.17414318071232,18.65344667182383,0.03341995,4.464,1784.6178719940117
sample-000393.mp3,then get out of here,1,0,30.0,2.0,147.6373519444186,22.686316976742404,0.032956086,3.384,2504.0945215213505
sample-000395.mp3,of course the two were unable to do anything,6,0,30.0,2.0,117.41873066335005,65.86397233894591,0.0024143462,3.576,3205.607794025544
sample-000400.mp3,i wouldn't want to use that tub,1,0,20.0,2.0,125.01611333580782,18.220437187598023,0.035727818,2.52,2147.5106551960225
sample-000401.mp3,a shepherd may like to travel but he should never forget about his sheep,3,0,40.0,2.0,121.3363593168801,16.263486456626758,0.033131346,7.2,2431.126437733361
sample-000410.mp3,don't take any chances,2,0,30.0,1.0,224.28351177106447,28.429624694968314,0.05498233,1.944,3426.918738493454
sample-000412.mp3,it brought his heart into his mouth,1,0,30.0,2.0,143.38924339629645,15.715730762247734,0.036188375,4.224,3137.7365874509123
sample-000414.mp3,strange images passed through my mind,4,0,30.0,2.0,98.19510771529204,14.355573968227098,0.011401597,3.096,2551.534976977413
sample-000416.mp3,there's life here the boy said to the alchemist,1,0,40.0,2.0,112.42749529783526,33.352392324990866,0.005133309,5.664,2777.9522546445905
sample-000419.mp3,my wife pointed out to me the brightness of the red green and yellow signal lights,2,1,20.0,1.0,171.10637112629857,58.52457387291624,0.0088036405,4.584,2848.3099806847817
sample-000424.mp3,the boy prodded them one by one with his crook calling each by name,2,0,18.0,2.0,109.74450386718776,9.001944513425057,0.046432193,5.184,1737.2226280607763
sample-000425.mp3,a thin circle of bright metal showed between the top and the body of the cylinder,3,0,20.0,1.0,228.6129402455356,104.14139421558632,0.10954581,7.44,1662.784392048762
sample-000427.mp3,i wish they were too,1,0,18.0,1.0,221.6425052869152,33.55943507596928,0.10575944,2.736,4517.480840544203
sample-000432.mp3,there was a shimmering green light emanating from the statue,2,0,18.0,1.0,245.6342536253357,41.54414589218953,0.056094244,3.6,2464.9487614774644
sample-000436.mp3,it left a greenish streak that glowed for some seconds,1,0,30.0,2.0,86.030090635966,6.74345692172447,0.01603122,4.392,3034.699200933296
sample-000437.mp3,nobody's trying to steal from you,1,0,30.0,2.0,95.86676028868564,25.27291979339307,0.051672276,2.424,1989.8689252131776
sample-000443.mp3,well what good would it be to you if you had t die the alchemist answered,2,0,60.0,1.0,164.1204989802223,50.36542321540552,0.006809532,5.592,3268.391156126489
sample-000447.mp3,that he had attended a seminary until he was sixteen,1,0,20.0,2.0,259.19404677972545,27.012262740969742,0.08789049,3.624,2538.2430847318137
sample-000451.mp3,she must have known alex pretty well,1,0,20.0,1.0,181.7542507934482,28.276055271618034,0.0691313,3.504,2453.5025040448086
sample-000453.mp3,when the simum ceased to blow everyone looked to the place where the boy had been,2,1,30.0,2.0,140.93510287024736,74.11992326824797,0.055600245,4.104,3604.70123296711
sample-000454.mp3,the forest burned for thirteen days,2,0,30.0,2.0,87.69212420792338,9.865826677416043,0.010556103,2.136,2022.3520800844872
sample-000470.mp3,you've never been born,2,1,30.0,2.0,133.50707904855287,34.56052301941922,0.033034716,2.736,1685.813647962838
sample-000474.mp3,i have to find a man who knows that universal language,4,0,50.0,2.0,141.0621093141859,24.45953402719044,0.08541988,4.824,1768.7256054988836
sample-000475.mp3,and tomorrow his enemy would also be a part of that soul,1,0,50.0,2.0,124.37549534234115,29.316401066769306,0.095880575,3.264,2895.197455888096
sample-000477.mp3,so then try he said to the englishman,6,0,20.0,2.0,123.98810911635908,40.63982473134979,0.10816887,3.504,2145.6599263949165
sample-000479.mp3,the virus spread faster than wildfire,4,0,30.0,2.0,93.70760184975312,11.216116677285155,0.026161432,2.976,1555.7855759188765
sample-000482.mp3,the top of the cylinder was rotating on its body,3,0,20.0,2.0,150.27996248932467,118.56733374141164,0.036963638,3.792,1913.1729845655252
sample-000484.mp3,take your paws off me,1,0,20.0,2.0,145.41647530861314,42.79065078031434,0.038670354,2.952,2591.476677062932
sample-000493.mp3,and you ought to read more about the world answered the englishman,3,0,60.0,1.0,177.3921436882772,67.9731396655578,0.027471941,3.624,2398.864745677105
sample-000498.mp3,at the first glance it was really not very exciting,5,1,40.0,2.0,130.68996219751068,95.83342306153804,0.018070038,4.152,3035.033062727232
sample-000499.mp3,sure i know where she lives,2,0,20.0,2.0,180.1886399238377,89.2403954218353,0.069486395,2.616,3721.046046130087
sample-000502.mp3,her achievements will never be forgotten,1,0,40.0,2.0,131.73390871379115,20.411246926678977,0.058083985,3.024,4182.368033819785
sample-000505.mp3,symbols of the little people,2,0,40.0,2.0,107.52261033894392,10.317225701553015,0.046051692,2.856,1716.3205286826255
sample-000506.mp3,this guy stole my watch,1,0,50.0,2.0,138.44861393011794,19.455668565494864,0.0812466,2.376,3496.195548599502
sample-000507.mp3,it was the most delicious wine he had ever tasted,2,0,20.0,2.0,143.51116953721538,121.74047103962168,0.0549471,2.904,2565.9236525680144
sample-000508.mp3,it had a diameter of about thirty yards,3,0,40.0,2.0,124.95710512847828,134.43150257485598,0.13712513,2.352,2766.973814099556
sample-000517.mp3,the boy awoke before dawn,1,0,30.0,1.0,174.2074843138714,65.51975860017463,0.10428913,2.544,1016.557256617352
sample-000520.mp3,pretty nice neck you've got there,1,0,30.0,2.0,195.2558374197475,130.62214393782352,0.037617378,2.76,2919.36334007339
sample-000524.mp3,remember that wherever your heart is there you will find your treasure,3,0,50.0,2.0,163.98503773523268,101.1244380299244,0.03534941,7.44,3014.2656401631766
sample-000525.mp3,remember that wherever your heart is there you will find your treasure,1,0,30.0,2.0,114.44702978925464,19.338860981222663,0.07867884,4.584,2183.5048261316574
sample-000539.mp3,your heart is alive,3,0,30.0,2.0,130.0225180576193,13.798548831518351,0.051800612,2.136,2564.929358089845
sample-000544.mp3,i'd hate to have that many pins stuck in me,1,0,30.0,2.0,157.46653084346144,41.98987832672965,0.030064734,2.544,2610.7981117879767
sample-000545.mp3,but what's all this,1,0,40.0,2.0,144.7023892266279,48.95234505359026,0.006079557,2.736,4796.940275969941
sample-000547.mp3,they were given to me as a present by a king the boy said,1,0,20.0,2.0,171.81111070601025,68.5106125093084,0.13222666,4.224,1686.5902428710087
sample-000548.mp3,they blow across the world without a birthplace and with no place to die,2,1,50.0,2.0,172.55195684341504,104.45978309106268,0.051484272,5.424,1866.2008284340905
sample-000554.mp3,doesnt it defeat the purpose of hashing,1,0,20.0,2.0,111.06181548720993,22.33167677589687,0.0920803,2.736,2129.2741462461013
sample-000555.mp3,and that he a boy could perform miracles,2,0,60.0,2.0,137.9291236758557,63.87174743102045,0.050190337,5.496,2459.910796070454
sample-000556.mp3,it won't hurt you and we can make the city edition,2,0,30.0,1.0,212.93802309246007,55.99666564481891,0.102015175,3.048,2110.194101718613
sample-000563.mp3,that's an inherent disadvantage,1,0,50.0,1.0,281.3862308319473,104.30983850498404,0.025901986,2.976,2687.585184759319
sample-000564.mp3,i'd better hustle him up,1,0,50.0,2.0,122.12583880618824,22.093124283719817,0.013507472,2.448,3255.100347747753
sample-000565.mp3,and the sand and gravel had been flung violently in every direction,2,1,20.0,2.0,136.31984742210534,12.5100225883847,0.05167718,5.04,1604.0180022424695
sample-000567.mp3,i'm afraid she'd feel ashamed to think she hadn't trusted you,1,0,50.0,2.0,160.4427491829592,57.56251009419298,0.08490457,6.216,3310.9565862577365
sample-000571.mp3,i was disappointed at this inanimate bulk,2,1,30.0,1.0,179.0292390090745,28.707020383894136,0.012574162,4.632,4539.289965131258
sample-000576.mp3,the nearby city of ceuta had grown faster than tangier and business had fallen off,2,0,40.0,2.0,120.87812124346004,23.642444542163208,0.011578208,6.024,2954.164762895785
sample-000577.mp3,he's deposited ten dollars,1,0,40.0,2.0,158.58493029740413,92.1656739470508,0.06355438,3.384,1571.2206020658764
sample-000578.mp3,only us explorers can get it,1,0,70.0,2.0,184.34960693784024,52.295213114844806,0.0146493185,3.216,2342.838345945669
sample-000579.mp3,just a memory right now it signified shade water and a refuge from the war,2,0,30.0,2.0,93.1647848652049,16.810139793014866,0.031860556,5.784,1335.8897497673702
sample-000584.mp3,but the crystal merchant had no choice,2,0,40.0,2.0,102.00585542949172,20.800650508511666,0.01889982,2.928,1979.5122047625148
sample-000586.mp3,a thin circle of bright metal showed between the top and the body of the cylinder,2,0,50.0,1.0,138.66814049306006,21.44824429563831,0.05110883,5.712,3098.841303530891
sample-000591.mp3,raisins are delicious,1,0,18.0,2.0,197.93614603610652,44.853560385205206,0.121994935,2.928,2379.9097617290663
sample-000595.mp3,you mustn't let what she said bother you,1,0,40.0,2.0,131.04208776794002,30.810223283499205,0.01905517,2.52,1778.4652869399245
sample-000597.mp3,how much money do you get,1,0,30.0,1.0,216.70374045612476,85.33639094768854,0.07720319,2.496,3088.7000661125
sample-000600.mp3,looking through the telescope i saw a circle of deep blue and the little round planet,6,0,40.0,2.0,151.26232650508484,32.988774075665255,0.04091291,4.104,2063.122981868096
sample-000610.mp3,if you don't stop following me i'll call the police,1,0,30.0,2.0,111.3851952784414,48.89645734051663,0.009708897,3.48,2532.993720446942
sample-000612.mp3,but the boy never took his eye off his new friend,2,0,18.0,2.0,162.3234336906538,115.23059692708392,0.056089472,3.816,2570.2322312415463
sample-000619.mp3,but it is not a class that was requested by our alumni or prospective students,2,0,40.0,1.0,176.88325715978758,64.67016332156619,0.055175766,5.544,3721.1257920991607
sample-000622.mp3,a man doesn't get in a situation like this every day,1,0,70.0,2.0,132.734718903409,17.768505416558526,0.04072989,3.24,2595.214716047731
sample-000625.mp3,it looked like a rusty gas float,9,0,20.0,2.0,92.21632421942272,11.73029377981628,0.006075197,3.0,2870.650020415518
sample-000626.mp3,sunburns can be avoided by applying sunscreen or by staying in the shadows,1,0,30.0,2.0,131.69178054659025,80.53261659428476,0.0660989,5.136,2324.65148073232
sample-000629.mp3,take charge of him,2,0,30.0,1.0,196.3560533905726,80.05035477900846,0.028878111,2.544,3340.2240662050144
sample-000635.mp3,it's the other foreigner the englishman,8,0,40.0,2.0,150.54756690533338,106.68650295902395,0.0075824964,2.64,3186.958774046822
sample-000637.mp3,they might even have become friends but the englishman closed off the conversation,3,0,20.0,2.0,116.34494236265095,14.961842981044224,0.06430973,5.616,3364.600869608167
sample-000639.mp3,it was the pure language of the world,3,1,20.0,0.0,117.1536352399204,14.695387106575842,0.045790125,3.336,3103.691818577176
sample-000645.mp3,'m all about those invisible cosmic connections that transcend time and distance,3,1,40.0,1.0,127.55140006126454,14.622364914759522,0.0792621,6.36,2458.855016946638
sample-000646.mp3,if what one finds is made of pure matter it will never spoil,3,0,20.0,2.0,154.05521389403705,44.32660820135124,0.030208504,5.136,2325.9609429440006
sample-000647.mp3,will i learn to do that someday the boy asked,1,0,20.0,2.0,156.76526351079028,39.03413646065725,0.018042723,3.864,1957.9185138826576
sample-000651.mp3,as he did so he talked with the monk about the tribal wars,2,0,30.0,2.0,100.56912694231998,15.488338824278738,0.02458514,5.184,1844.0799401310223
sample-000653.mp3,he did find it soon after dawn and not far from the sand pits,6,1,18.0,2.0,138.74989133537986,25.717379451487734,0.022026997,4.464,3397.4464389262357
sample-000655.mp3,i'm trying to explain to my mother how to get pictures off her phone,4,1,20.0,1.0,211.078768075016,57.12174871150637,0.009216664,3.912,1816.310882212428
